,hours_machine,idle_percentage,operating_percentage,total_fuel,gal_hour,shovel,performance,coal_prod,waste_prod,haul_truck_15.0m3,haul_truck_24.0m3,haul_truck_25.0m3,haul_truck_27.0m3,truck_trips_15.0m3,truck_trips_24.0m3,truck_trips_25.0m3,truck_trips_27.0m3,rainfall_mm
1869,7.336,15.54171261,72.41759893,54.632174225,7.478879077,Sany 320-1,202.3,152.027,10055.1,10,3,1,4,61.6,11,48,50.0,2.2
1870,15.103,25.45850636,81.95773707,71.182057771,11.876346926,LiuGong 349-6,66.2,437.854,15436.0,6,0,1,4,457.0,10,68,132.2,0.4
1871,10.736,27.61581879,82.13799973,117.822164335,10.207568782,Sany 320-1,299.3,141.762,9287.9,8,2,1,2,148.3,0,40,31.0,13.6
1872,18.8,10.6,89.4,158.1,8.3,Hidromek 390-9,189.9,522.75,11913.0,7,1,1,6,177.0,45,42,264.0,0.0
1873,22.148,22.0,78.0,72.6248,3.2791,Sany 320-2,113.7,290.7,9506.0,9,1,1,6,254.0,36,41,141.0,0.5
1874,11.017,5.32834074,72.20637659,0.8,4.364778672,Sany 320-2,179.3,68.85,9118.6,9,1,0,4,124.5,89,9,31.0,35.0
1875,13.0,26.47595854,92.37343635,63.701898073,1.431235302,Hidromek 390-9,357.7,235.898,7400.4,6,2,1,3,58.5,21,0,54.1,47.8
1876,7.181,15.97515739,94.26796796,132.216037906,11.051180399,Sany 320-2,188.0,194.78,5111.6,4,0,1,3,237.0,98,31,141.0,3.8
1877,9.764,4.48576175,90.35448242,113.551214706,9.248299619,LiuGong 349-6,219.6,68.85,7826.5,11,1,1,3,332.1,3,24,31.0,1.9
1878,7.547,17.92771971,89.2070028,82.83157818,13.491911541,JCB 390-10,183.5,165.666,6143.3,5,2,1,4,365.2,11,48,222.9,1.7
1879,17.76,23.83259258,72.09988081,179.861570515,12.32740427,Hidromek 390-4,200.5,440.753,12406.9,9,0,1,5,384.2,73,55,123.3,3.7
1880,11.655,29.13091839,93.74335252,82.721289441,10.322223818,XCMG 336-8,67.5,86.088,8689.8,7,1,1,6,189.4,97,39,130.7,34.7
1881,10.535,20.0463645,82.03876445,109.773243228,11.131234377,Hidromek 390-4,257.7,505.506,11349.5,6,1,1,5,383.5,91,49,184.4,0.0
1882,11.181,19.37163287,96.30428511,71.881841665,10.299206205,Sany 320-1,98.3,83.215,15436.0,8,0,1,3,332.6,50,7,36.3,0.2
1883,22.148,6.64507364,62.28667976,90.427215705,4.524755235,Sany 320-1,205.1,247.916,5459.9,5,1,1,1,293.5,41,15,90.4,21.3
1884,19.556,19.72846168,92.70551156,139.443252602,11.242498256,Hidromek 390-4,236.2,419.514,15436.0,9,0,1,2,457.0,32,68,133.9,0.0
1885,11.425,20.3986017,87.72294229,123.380430036,2.451519777,Sany 320-1,140.0,94.775,5580.0,7,2,0,1,56.0,55,8,74.5,62.9
1886,8.921,17.4383817,92.48119301,92.142684375,4.395299923,Sany 320-1,210.1,124.119,3767.3,7,3,1,4,145.0,62,65,73.2,62.9
1887,19.2,9.4,90.6,173.9,9.0,Hidromek 390-9,63.3,414.375,15436.0,8,1,1,6,415.0,60,43,248.0,0.0
1888,12.196,20.66166508,94.10472457,114.29084205,8.049396453,LiuGong 349-6,31.7,200.716,7661.3,7,1,1,1,61.8,98,11,78.2,2.2
1889,15.239,19.53308613,87.21250267,85.665838082,1.762463619,Sany 320-2,209.2,228.664,8983.4,7,0,0,5,356.7,60,52,180.2,38.2
1890,14.064,15.02047757,92.56233651,77.475973869,12.507739823,Hidromek 390-9,168.8,113.432,13149.4,9,0,1,5,427.4,44,0,191.6,0.0
1891,17.802,5.94097479,91.96965736,93.596132902,10.385970129,Hidromek 390-9,197.2,337.492,9709.7,11,1,1,4,347.3,98,34,100.6,0.0
1892,21.615,20.33360614,76.78256575,136.748949941,10.087186903,Hidromek 390-4,187.2,269.322,15436.0,10,0,1,5,344.5,4,52,58.5,0.0
1893,7.305,18.38483456,88.08976131,54.228200117,9.948097485,XCMG 336-8,64.4,533.056,7809.9,8,0,1,6,457.0,0,68,255.8,0.2
1894,9.49,21.30953438,96.21468759,67.472086787,4.994445052,Sany 320-2,68.8,68.85,5827.1,9,3,0,3,83.2,18,6,31.0,14.3
1895,18.0,18.13251682,77.35448814,197.554020699,8.883625302,Hidromek 390-9,160.8,544.332,15436.0,8,0,1,5,457.0,0,68,223.5,0.0
1896,11.081,7.13637037,88.38418602,94.0227454,5.031296964,LiuGong 349-6,455.9,68.85,9481.8,6,1,1,6,149.4,91,42,97.1,0.0
1897,8.935,33.72976449,70.84007192,78.779141423,10.643383748,Sany 320-2,408.0,184.275,8939.8,7,1,1,2,317.7,43,45,31.0,0.8
1898,11.416,16.7702563,86.31715426,78.9427513,7.846575428,Hidromek 390-9,192.2,236.641,10147.5,8,0,1,1,373.0,33,20,122.5,0.0
1899,11.177,19.42804952,92.09090247,63.849056066,10.714635394,Sany 320-1,212.9,111.558,5852.3,9,1,1,4,76.1,83,29,118.7,0.0
1900,9.12,22.16186885,74.89047823,119.282626703,4.516732514,Sany 320-1,198.2,68.85,3162.0,9,0,0,3,63.0,95,0,62.7,9.3
1901,16.965,10.32957063,88.73705055,232.46,11.046728588,LiuGong 349-6,306.6,312.238,15436.0,9,0,1,6,457.0,6,68,187.1,0.0
1902,12.423,8.31735492,96.61585118,207.973860511,11.271765698,JCB 360-14,289.2,324.595,8265.5,8,1,1,6,208.2,71,8,31.0,2.0
1903,11.441,11.3608668,92.17895744,132.479029638,5.772022342,LiuGong 349-6,127.7,175.396,9444.2,5,3,1,4,228.8,54,42,43.4,0.0
1904,22.148,11.39161256,86.97209891,203.260655099,12.261410536,Hidromek 390-9,176.3,328.49,15436.0,8,1,1,5,455.0,40,37,278.6,0.0
1905,11.008,23.94552184,79.21283584,138.355661269,2.409608153,Hidromek 390-4,215.2,82.041,3162.0,6,2,0,2,56.0,78,0,31.0,53.8
1906,9.877,29.0,71.0,28.4999,2.8855,Sany 320-1,202.5,267.75,4495.0,6,0,1,5,56.0,0,22,115.0,6.0
1907,11.458,17.21043688,92.77266307,0.8,8.757355164,JCB 390-10,205.1,244.688,5245.5,6,3,0,3,56.0,54,10,114.3,30.8
1908,15.876,20.60164135,97.0863395,209.716278472,8.868174936,LiuGong 349-6,209.9,424.943,15436.0,11,0,1,4,457.0,36,42,152.3,0.0
1909,10.225,13.99648075,83.76427162,88.917687165,9.240185738,LiuGong 349-6,189.0,70.825,5123.1,5,2,1,2,156.5,93,3,31.0,55.4
1910,11.124,7.05906794,76.49988774,198.194795501,5.568012517,LiuGong 349-6,215.6,307.752,3777.8,9,0,1,3,183.9,0,40,194.5,0.0
1911,9.337,27.62775715,82.44184749,10.658764343,3.367700944,Hidromek 390-9,302.4,134.717,6729.4,10,1,1,4,56.0,52,7,163.5,53.6
1912,16.795,11.80597874,72.09844182,29.684527303,7.894659239,Hidromek 390-9,106.3,463.032,12866.7,7,1,1,1,235.2,71,0,263.8,10.4
1913,12.418,15.03620777,97.66316832,87.999356977,6.162474345,XCMG 336-3,217.0,68.85,10347.8,5,2,0,2,56.0,70,17,104.8,5.0
1914,16.252,30.94286419,91.1805515,232.46,6.119957454,Hidromek 390-9,134.4,332.038,15436.0,6,0,1,6,457.0,9,68,262.0,3.6
1915,9.109,21.0,79.0,30.2501,3.3209,Sany 320-1,202.5,232.05,5692.0,9,0,1,4,183.0,0,25,86.0,3.3
1916,9.785,12.0335194,90.9561847,220.71024073,9.483356312,LiuGong 349-6,219.1,366.429,15328.3,7,0,1,6,457.0,4,22,207.5,0.5
1917,10.792,22.50118049,89.40479734,63.058027893,8.061502287,Sany 320-1,200.8,96.402,10108.2,5,0,0,3,149.2,98,18,31.0,3.5
1918,10.234,13.0,87.0,94.9999,9.2828,XCMG 336-8,382.3,381.225,6367.0,9,2,1,2,209.0,56,28,44.0,0.3
1919,18.854,13.96835279,92.36639755,66.493076933,9.611244926,Hidromek 390-9,331.8,185.271,15156.0,9,0,1,5,398.1,56,43,31.0,3.2
1920,9.601,14.95018258,97.98908344,15.159146552,10.921869036,Hidromek 390-4,164.6,192.947,3520.3,4,1,1,2,333.7,54,4,75.9,2.0
1921,11.495,21.93211194,78.7934408,88.58159197,11.446841468,Hidromek 390-4,183.1,391.108,10908.3,8,1,1,1,457.0,98,35,151.3,2.9
1922,12.505,7.108635,84.04882524,101.245512996,4.788900601,XCMG 336-3,157.3,68.85,5950.8,7,3,0,3,56.0,61,17,31.0,60.6
1923,10.537,7.03232822,91.04014963,64.884832175,10.778701927,Hidromek 390-4,212.5,73.861,10103.1,6,2,0,3,105.1,83,41,31.0,37.3
1924,11.886,30.36802093,92.34457637,77.610353796,9.563914144,Hidromek 390-4,176.5,117.448,6010.4,7,2,1,3,62.6,69,29,91.3,1.9
1925,8.277,18.15958138,81.61816142,81.859152936,6.308160743,Sany 320-1,175.0,88.906,5814.5,6,3,1,3,116.4,66,11,31.0,26.1
1926,8.774,11.0678441,98.53881917,78.373088502,3.766331855,XCMG 336-3,175.8,133.698,4686.8,10,3,1,3,56.0,66,14,86.3,0.6
1927,9.983,24.42213351,84.1784939,98.830876358,8.04239521,JCB 390-10,324.3,218.057,9726.3,9,2,0,3,172.4,62,16,181.6,6.3
1928,9.302,18.88243057,75.45502976,97.649130345,10.53138097,Sany 320-2,207.5,110.718,8131.6,7,3,1,1,412.9,88,12,42.6,18.4
1929,12.585,0.84588093,93.04880659,105.339178184,11.230804312,Hidromek 390-4,240.0,196.45,8243.1,6,2,1,4,139.7,52,15,95.0,1.3
1930,15.089,19.47935278,81.02910359,232.46,14.290855656,Hidromek 390-4,271.9,426.7,15436.0,8,0,1,6,457.0,12,68,151.1,0.0
1931,10.244,2.27715736,76.80976709,215.992380986,8.306174706,Hidromek 390-4,164.6,327.259,9439.4,7,1,1,3,216.8,36,0,31.0,2.7
1932,11.194,12.38361773,71.01956812,0.8,8.922109964,XCMG 336-3,198.0,68.85,9434.3,5,2,0,3,56.0,31,0,72.2,0.2
1933,11.606,15.41115073,94.28335605,54.31741515,6.684213773,LiuGong 349-6,229.6,133.359,7674.7,7,3,1,3,56.0,58,0,56.8,41.6
1934,6.9,20.3,79.7,51.1,7.3,Hidromek 390-4,201.9,265.2,4912.0,7,1,1,1,133.0,38,37,40.0,2.0
1935,16.044,34.81418278,76.53489788,95.395271219,5.011765396,LiuGong 349-6,215.4,129.842,9438.3,11,0,1,6,161.5,23,23,169.7,0.0
1936,17.982,20.82033519,94.11726891,184.237270715,12.610925293,Sany 320-2,166.6,197.037,15436.0,8,1,1,6,376.1,8,49,217.9,0.0
1937,12.317,6.69730752,100.0,52.722026934,11.084843931,XCMG 336-8,200.7,86.925,15436.0,6,1,1,6,425.1,68,22,31.0,0.6
1938,14.379,0.0,95.38521034,23.851875177,5.277903479,JCB 390-10,197.6,68.85,3555.1,7,2,0,3,93.8,18,9,31.0,35.7
1939,22.148,15.92397513,99.73951837,73.607216486,10.86831331,Hidromek 390-4,404.1,182.215,6548.8,6,0,1,4,215.2,88,39,177.5,2.4
1940,9.607,5.0,95.0,90.0,9.3682,XCMG 336-3,191.5,381.225,6367.0,9,2,1,2,209.0,56,28,44.0,0.3
1941,7.531,14.43989196,18.0,11.211311206,5.100590198,Hidromek 390-9,212.6,68.85,7734.2,9,3,0,4,64.0,49,0,116.1,0.5
1942,5.584,30.11394589,81.83050503,84.90660823,10.606434659,Sany 320-2,113.1,142.397,6922.8,6,0,0,3,88.9,33,25,63.0,0.7
1943,15.504,6.4830709,24.99466348,232.46,3.948488106,Sany 320-1,199.9,135.228,6727.9,7,2,1,5,353.2,42,64,31.0,1.5
1944,8.74,43.0,57.0,21.875,2.5029,Sany 320-1,202.5,149.175,5559.0,8,1,1,1,208.0,27,36,33.0,9.1
1945,9.052,23.0220717,83.6560973,83.585411031,4.65976392,Sany 320-2,214.7,160.516,8020.4,7,1,1,4,67.5,52,36,72.1,0.0
1946,8.207,33.65374598,85.05936899,54.746792852,3.845117764,Sany 320-1,198.5,412.83,4347.9,6,1,1,5,225.4,91,38,136.8,16.4
1947,9.233,9.32777503,45.54130214,14.573560346,9.544008374,Hidromek 390-9,229.4,105.302,6719.9,7,2,0,2,56.0,53,30,31.0,1.9
1948,10.706,13.21056034,71.3775271,23.633441455,3.637581348,XCMG 336-3,213.6,197.554,4927.4,6,2,1,2,56.0,50,42,66.6,0.0
1949,17.094,13.23537967,76.13305444,230.197048804,11.519542579,Hidromek 390-4,212.5,419.824,10402.1,11,1,1,6,313.7,42,48,118.9,0.5
1950,22.148,14.65339153,79.5713213,190.858023522,12.207454017,Hidromek 390-4,200.5,290.761,15436.0,11,1,1,6,445.3,81,22,232.6,2.0
1951,19.193,22.34109079,91.58792574,98.698755664,9.740948546,Hidromek 390-9,189.1,545.7,14960.9,8,0,1,5,457.0,4,10,156.4,0.0
1952,11.663,18.3944926,92.87630576,33.38790662,3.420578842,Hidromek 390-9,316.6,68.85,8355.2,10,2,0,3,59.7,72,0,42.1,0.0
1953,11.859,21.38492876,93.87662473,70.296707198,12.157510385,Sany 320-2,208.8,89.675,7656.7,9,2,0,3,206.5,98,0,31.0,0.0
1954,14.858,23.26963822,95.25372742,32.456280456,10.018091385,LiuGong 349-6,204.5,367.591,5843.4,7,0,1,3,353.2,95,35,31.0,50.3
1955,9.505,12.27537626,98.64437521,26.527572975,3.34439806,XCMG 336-8,100.9,135.072,8767.9,9,3,1,1,161.2,0,23,255.9,0.0
1956,18.356,12.24715228,90.71577072,203.009445857,9.348570652,Sany 320-2,88.3,313.229,14883.7,11,0,1,5,268.7,0,63,253.3,2.3
1957,16.657,16.29264245,91.85920985,74.226048812,8.249405377,Sany 320-1,181.0,68.85,4438.3,7,0,1,4,186.2,53,52,70.3,54.6
1958,22.148,4.19383085,81.66971683,190.375421973,11.067584692,Hidromek 390-4,82.8,192.515,9161.9,10,1,1,6,333.7,14,3,93.9,0.8
1959,9.082,14.0,86.0,32.5,3.5785,Sany 320-1,202.5,249.9,8976.0,10,2,1,3,283.0,59,30,95.0,19.0
1960,16.13,16.13810575,79.8783114,232.46,11.845842752,Hidromek 390-9,255.3,502.752,15436.0,8,1,1,5,457.0,0,66,185.9,0.3
1961,9.818,16.2343981,90.62411506,57.102884868,6.015512178,LiuGong 349-6,300.6,68.85,10036.9,4,2,1,2,176.9,56,34,31.0,0.0
1962,20.997,8.01161186,78.80313936,203.204974499,9.212448016,JCB 390-10,184.8,68.85,15436.0,8,1,1,5,375.1,8,64,131.4,2.4
1963,11.744,24.42016312,76.03206304,126.015508252,7.837738034,JCB 390-10,188.6,107.094,3162.0,7,1,1,3,248.8,98,23,31.0,9.1
1964,6.7,4.5,95.5,63.7,9.4,JCB 390-10,211.4,238.425,5321.0,6,1,1,2,103.0,39,38,70.0,0.0
1965,10.86,14.82734387,87.15962734,2.034948798,4.850667223,LiuGong 349-6,326.7,225.28,4655.5,7,1,1,4,181.8,51,47,76.9,2.2
1966,11.218,18.63371501,90.28326664,129.105237875,4.887786575,LiuGong 349-6,294.3,140.972,8530.4,6,1,1,4,64.5,84,0,56.6,2.6
1967,9.36,10.91220731,94.03739618,70.235686251,5.124458392,JCB 390-10,208.9,68.85,5099.4,9,1,1,3,56.0,39,9,90.6,2.5
1968,7.892,14.0,86.0,79.6249,10.0893,LiuGong 349-6,272.8,68.85,4845.0,9,3,0,3,166.0,43,0,49.0,19.3
1969,21.232,19.39153003,73.78397275,232.46,9.912297828,Hidromek 390-4,273.1,160.978,9372.7,6,0,1,3,423.6,34,24,205.2,0.0
1970,13.194,11.74499074,91.08231557,102.629289547,3.333644392,Hidromek 390-4,191.5,68.85,9104.7,10,3,1,5,327.0,14,38,236.5,0.0
1971,11.9,14.42623216,82.91364663,88.645946381,11.2428086,Hidromek 390-4,227.0,68.85,6952.4,9,1,1,6,95.9,80,0,31.0,0.5
1972,11.114,9.26194661,95.99156231,25.184449277,8.706412723,Hidromek 390-4,62.3,276.568,8777.6,9,2,0,1,457.0,39,13,32.5,3.4
1973,8.719,24.81934068,91.78400984,33.4246522,3.114644328,XCMG 336-3,209.1,170.392,6547.7,8,2,1,3,69.3,83,30,31.0,52.2
1974,12.368,7.39797305,93.76432123,60.54540784,1.796616668,Hidromek 390-9,205.7,68.85,7153.4,6,2,0,3,56.0,98,13,102.2,12.3
1975,10.213,14.55112287,93.80179749,68.114562633,4.80054458,LiuGong 360-13,309.7,68.85,6212.3,11,2,0,3,56.0,51,0,31.0,0.0
1976,9.849,12.52136504,99.10643718,37.960438546,12.233702585,Hidromek 390-9,217.2,511.822,9757.2,6,1,1,4,154.7,98,33,185.1,51.5
1977,12.131,18.98594979,74.46635254,73.942417101,4.150759713,XCMG 336-3,192.8,211.495,7643.7,5,1,1,6,221.7,94,22,49.0,1.2
1978,18.286,41.97049111,72.34146375,94.376969964,3.643984233,Sany 320-1,264.7,405.892,7319.3,9,3,1,1,258.8,86,19,71.8,3.0
1979,11.457,17.32179424,97.08603119,82.054166326,6.908135583,Sany 320-1,216.4,487.913,4672.0,10,2,1,4,56.0,93,13,82.0,3.3
1980,15.15,17.10308292,99.36680023,95.164667214,9.985335924,XCMG 336-3,180.7,285.12,7135.4,4,2,1,4,220.1,98,42,112.1,1.9
1981,14.865,11.41459755,70.61997125,232.46,9.008528013,LiuGong 349-6,194.8,403.753,13911.0,11,0,1,6,440.4,46,40,45.7,0.0
1982,10.529,17.36295481,37.43549444,39.686277097,10.522312662,JCB 390-10,212.5,122.738,3576.7,7,3,1,3,98.8,63,17,96.9,1.7
1983,11.372,8.74825577,80.01983854,64.036191134,4.955196345,Hidromek 390-4,257.6,247.095,8378.0,8,3,1,1,123.3,50,0,120.4,0.2
1984,12.531,35.00544744,82.17113593,106.500281417,11.112365356,Sany 320-1,34.1,68.85,10744.1,4,1,1,3,191.2,93,11,89.1,38.3
1985,14.412,20.49568487,89.97120543,90.288532003,4.756317655,Sany 320-1,224.3,113.612,6505.2,9,3,0,3,57.9,82,20,119.4,0.0
1986,18.383,6.00957867,93.7997159,232.46,11.545297446,Hidromek 390-9,202.7,339.338,15436.0,5,1,1,5,84.8,65,38,157.4,1.4
1987,10.171,28.10352254,86.76467184,63.580916045,3.729661914,Hidromek 390-9,213.8,68.85,6819.3,7,1,0,3,56.0,63,45,39.3,18.4
1988,11.16,0.0,90.80387463,72.158159712,11.315737929,Hidromek 390-4,216.6,68.85,5954.7,6,0,1,3,56.0,95,17,31.0,0.0
1989,9.165,20.01513985,88.73391753,0.811774648,5.63636002,XCMG 336-3,215.3,129.986,4142.6,6,2,1,3,65.5,54,15,67.5,1.3
1990,20.705,2.49179811,74.95650235,104.603922931,12.130521147,LiuGong 349-6,217.8,68.85,10802.0,7,0,1,5,424.4,95,31,280.0,1.9
1991,9.7,2.37805624,83.32516859,57.630389906,12.616466033,JCB 390-10,223.1,68.85,9237.5,7,3,1,3,56.0,83,10,114.2,0.0
1992,12.013,19.41991234,88.44843355,93.529729588,13.875840688,LiuGong 349-6,287.3,195.906,8055.8,9,0,1,4,341.6,43,38,78.5,4.2
1993,11.988,1.78842711,94.99385177,96.606736284,9.618367257,JCB 360-14,219.3,68.85,6214.9,10,2,1,4,62.1,56,26,156.7,3.2
1994,11.979,27.35133702,79.34686045,30.469439408,2.825554163,Sany 320-1,189.9,85.864,5211.3,6,0,1,4,59.5,49,9,49.5,37.9
1995,11.393,7.17909394,85.3309215,29.35993476,14.3591,JCB 390-10,230.7,375.974,15164.7,6,0,1,5,438.6,90,57,244.2,1.7
1996,11.634,32.16825842,64.68518486,43.316598351,3.940249137,LiuGong 349-6,217.7,68.85,8600.4,5,2,1,2,193.5,26,33,91.0,0.9
1997,22.111,7.08369954,96.4214641,208.712302264,10.866377935,XCMG 336-8,44.7,489.282,10173.6,9,0,1,6,457.0,40,57,125.2,1.7
1998,10.987,12.25776957,93.62424969,36.223964175,14.3591,Sany 320-1,172.1,140.052,8417.1,6,2,1,1,56.0,49,26,57.0,2.1
1999,0.2,36.98453181,78.99455804,87.091277933,11.190600833,Hidromek 390-4,207.9,217.521,8236.0,6,3,1,6,149.6,64,3,133.4,2.6
2000,19.867,11.17324112,92.1113076,210.97906275,9.689335542,XCMG 336-8,177.8,314.353,15436.0,4,1,1,5,457.0,26,57,116.7,0.0
2001,9.053,13.23102548,85.26610828,148.225074605,10.391528577,JCB 390-10,216.3,182.086,8536.3,7,0,1,4,208.7,22,11,51.2,14.4
2002,22.073,17.94479738,72.24965708,108.187643188,7.318068877,Sany 320-2,112.0,148.841,9386.2,9,3,1,5,454.4,0,61,164.9,21.5
2003,10.268,12.56769641,92.79237255,55.78769142,10.651937576,LiuGong 349-6,149.0,158.069,10949.6,6,1,1,6,428.0,35,55,141.0,3.0
2004,10.927,11.81707231,86.98130141,5.366086817,2.363199177,Sany 320-2,91.2,177.713,6997.7,9,0,1,6,159.4,63,16,74.4,0.0
2005,18.548,23.89401146,87.00834115,232.46,7.66493303,Sany 320-1,199.0,476.307,14982.1,10,0,1,4,457.0,58,68,174.6,1.5
2006,16.271,8.37212187,76.01380865,0.8,11.974363808,JCB 390-10,183.4,124.485,14110.4,7,0,1,4,442.4,59,20,279.7,2.0
2007,9.5,8.4,91.6,88.3,9.2,Hidromek 390-9,251.5,238.425,5321.0,6,1,1,2,103.0,39,38,70.0,0.0
2008,11.299,16.1492812,81.51921882,144.455499758,13.904049814,Hidromek 390-4,128.2,72.998,7575.2,9,1,1,3,248.8,58,29,74.6,25.9
2009,8.94,28.18604571,79.59622635,49.359324708,6.834904572,JCB 390-10,217.6,68.85,5454.5,6,2,0,3,88.3,56,13,31.0,4.0
2010,19.902,6.69056234,90.94713385,232.46,12.479462901,Sany 320-1,400.0,503.044,15436.0,8,2,1,6,457.0,11,47,159.0,0.9
2011,5.277,24.14317636,81.48729852,92.191965281,4.705674931,Hidromek 390-4,261.2,68.85,7486.2,7,2,0,2,56.0,27,19,32.3,62.9
2012,11.678,4.19491213,93.82046889,54.0099019,11.383579707,Sany 320-2,203.1,194.514,6455.4,11,1,1,3,110.1,69,3,31.0,32.5
2013,7.415,8.30770929,95.07075448,105.693760489,8.75717826,Hidromek 390-9,195.1,141.237,9065.7,9,0,0,5,457.0,57,63,31.0,2.3
2014,18.8,9.6,90.4,168.4,8.9,Hidromek 390-4,401.7,464.1,14043.0,8,0,1,5,334.0,0,60,279.0,0.0
2015,22.148,24.27805915,72.37728822,67.092875868,5.412050373,Hidromek 390-4,184.2,125.888,15436.0,7,0,1,2,436.4,10,20,269.4,0.0
2016,6.26,19.0,81.0,47.1251,7.528,XCMG 336-3,206.4,459.0,4800.0,6,2,1,3,60.0,52,24,76.0,10.6
2017,1.9,15.8,84.2,14.3,7.1,Hidromek 390-4,201.9,149.175,6473.0,7,2,1,3,124.0,52,32,95.0,0.0
2018,10.935,4.34359634,80.84962599,72.672795906,12.324269496,Hidromek 390-9,257.2,273.234,5425.5,9,1,1,6,277.1,83,35,141.6,0.8
2019,11.258,38.77888945,92.48032761,104.062197887,10.865078947,JCB 360-14,132.8,68.85,7182.6,4,2,1,3,56.0,98,31,127.6,31.6
2020,14.209,11.41125512,79.98658386,132.228554573,7.985150655,Hidromek 390-9,168.0,352.289,15436.0,11,0,1,5,309.6,98,59,261.2,0.0
2021,7.273,21.02540559,85.44386516,14.245952638,9.192168291,Hidromek 390-4,55.9,68.85,3988.9,6,1,1,4,240.3,36,14,149.0,49.4
2022,14.196,7.0,93.0,61.2499,4.3146,Sany 320-1,157.1,414.375,12544.0,11,1,1,6,335.0,41,40,205.0,41.1
2023,8.346,20.62691143,83.73848824,88.043784864,9.403088538,Hidromek 390-4,183.7,185.251,5116.8,6,2,1,2,232.4,57,25,31.0,25.0
2024,9.245,15.89847376,88.34613092,87.717266434,2.417718013,Sany 320-2,254.0,269.594,7804.2,9,1,1,5,243.4,42,12,31.0,0.3
2025,22.148,23.10643341,91.23542972,59.661158115,6.049415892,XCMG 336-3,288.8,154.048,11218.5,6,1,1,5,453.9,20,0,78.2,0.0
2026,8.463,26.9072507,87.27283465,178.225723104,5.065478649,Sany 320-2,180.3,345.998,7131.7,9,0,1,4,253.4,44,48,45.2,3.1
2027,8.2,17.1,82.9,63.7,7.7,Hidromek 390-4,201.9,372.861,5470.0,7,2,1,3,100.0,43,16,94.0,0.2
2028,10.353,13.09268654,94.3689975,188.790550197,12.666343082,LiuGong 349-6,119.2,402.899,15320.0,11,1,1,5,402.8,0,15,190.0,0.3
2029,18.493,17.73045555,78.87463807,18.988612934,8.834034167,Sany 320-1,315.6,465.301,11199.9,9,3,1,5,241.0,1,21,271.9,0.0
2030,11.94,21.38760106,97.02881816,65.900045723,4.299561023,XCMG 336-8,85.5,68.85,9197.7,7,1,1,6,81.7,44,35,112.8,0.0
2031,9.0,13.3,86.7,78.1,8.5,JCB 390-10,211.4,372.861,5470.0,7,2,1,3,100.0,43,16,94.0,0.2
2032,14.2,9.2,90.8,132.7,9.2,Hidromek 390-9,88.6,360.825,10623.0,6,0,1,5,228.0,0,30,239.0,0.0
2033,18.303,10.16175783,100.0,68.160687231,12.749447633,JCB 360-14,200.2,111.631,7684.5,5,0,1,3,56.0,43,11,31.0,2.8
2034,19.768,9.5959219,86.6665769,217.303776733,9.936599688,Hidromek 390-4,189.3,545.7,15436.0,8,0,1,3,457.0,0,41,127.8,1.8
2035,2.916,22.4395262,83.33340364,66.312536917,6.446964227,Sany 320-2,181.1,139.292,5888.3,8,1,1,1,169.9,73,33,31.0,62.9
2036,14.2,6.3,93.7,132.4,9.3,Hidromek 390-4,253.1,414.375,12544.0,11,1,1,6,335.0,41,40,205.0,41.1
2037,11.067,17.53640394,74.96367523,128.814524527,6.521885679,Sany 320-2,203.2,68.85,6770.2,7,2,0,3,56.0,66,0,37.0,45.2
2038,20.585,17.02751023,97.65324371,88.892693912,10.305731397,XCMG 336-8,347.3,147.648,5941.2,7,1,1,4,143.7,66,42,31.0,2.3
2039,9.7,21.6,78.4,80.0,8.2,JCB 390-10,211.4,95.625,6142.5,9,3,0,3,208.5,39,0,77.0,0.5
2040,10.809,10.58343173,65.53816512,53.86689835,12.314160308,LiuGong 349-6,185.2,180.129,10699.0,11,1,1,5,340.4,98,48,39.9,1.3
2041,11.3,16.96893127,75.27073865,189.6225849,10.432751098,LiuGong 349-6,213.7,349.975,15436.0,8,0,1,4,193.1,49,48,216.8,0.0
2042,7.218,13.96717939,85.20238981,44.46731163,10.195965976,Sany 320-1,309.6,202.948,6125.1,7,1,1,3,457.0,33,15,38.3,0.0
2043,11.047,52.76190188,79.52763098,9.233061986,9.502660008,LiuGong 360-13,223.9,119.318,4082.8,7,2,1,3,90.7,59,26,57.6,0.0
2044,8.859,39.47680378,84.84447791,16.146933921,8.284470503,LiuGong 349-6,204.7,69.189,5802.5,6,2,1,3,56.0,83,14,31.0,0.0
2045,17.903,12.09598118,89.0345985,8.346870134,10.99851479,Sany 320-2,185.5,68.85,10634.8,8,0,1,5,431.0,9,27,138.9,0.0
2046,21.728,14.49750904,95.81052067,213.837702245,9.743163542,Hidromek 390-9,208.1,264.326,15436.0,8,0,1,5,417.8,1,7,280.0,0.0
2047,18.374,23.51427438,76.35670727,33.725925308,10.666978111,Sany 320-1,90.0,222.128,15436.0,8,0,1,5,456.9,25,21,194.7,1.8
2048,11.663,25.4907224,97.53511277,52.663168651,7.488399531,Sany 320-2,193.7,137.554,6174.5,9,0,0,5,85.3,49,44,31.0,0.0
2049,9.805,17.3505446,77.79975216,102.641011466,6.163158166,Hidromek 390-9,59.4,68.85,5635.0,6,2,0,3,98.5,54,0,31.0,4.0
2050,9.234,16.35390909,86.77608594,89.764158913,8.784055622,XCMG 336-3,191.2,72.568,6824.3,9,3,0,3,128.3,60,33,31.0,18.6
